fimD	569	4545073	G->T	NCOD	NA	NA		fimD	fimI	A_6	0	0	0	0	0	0	0.00549450549450549	0	0.0942408376963351	0.769230769230769	0.726027397260274	153	126	155	109	156	92	182	127	191	104	146
ftsP	742	3161975	C->G	NSYN	695	232	R->P			E_2	0	0	0	0	0	NA	0.476635514018692	0.193548387096774	0.510416666666667	0.382716049382716	0.228571428571429	238	99	151	129	100	NA	107	186	96	162	105
cytR	778	4123457	G->A	NSYN	1000	334	R->W			E_2	0	0	0	0	0	NA	0	0.0342857142857143	0.487394957983193	0.378698224852071	0.297709923664122	232	108	149	127	92	NA	122	175	119	169	131
fimA	793	4543375	T->G	NSYN	261	87	N->K			E_2	0	0	0	0	0	NA	0.216	0.496503496503497	0.395604395604396	0.503448275862069	0.669811320754717	234	111	188	134	85	NA	125	143	91	145	106
fimD	796	4545036	G->T	NCOD	NA	NA		fimD	fimI	E_2	0	0	0	0.0774647887323944	0.827586206896552	NA	0.652542372881356	0.805555555555556	0.932692307692308	1	0.982758620689655	255	115	183	142	87	NA	118	180	104	148	116
	821	1355153	indel;-12		NA	NA				E_2	0	0	0.030188679245283	0.446601941747573	0.840764331210191	NA	0.988235294117647	0.983471074380165	0.985915492957746	0.990566037735849	0.980769230769231	175.5	88.5	132.5	103	78.5	NA	85	121	71	106	104
	824	2175868	indel;-5		NA	NA				Y_1	0	0	0	0	0	0	0.0180505415162455	0	0.00881834215167548	0.482412060301508	0.183861082737487	128.7	70.9	109.8	95.8	84.3	70.9	110.8	138.9	113.4	99.5	97.9
ftsI	848	92262	A->G	NSYN	850	284	N->D			V_6	0	0	0	0.0128205128205128	0	0.025974025974026	0.659090909090909	0.460176991150442	0.8125	0.83030303030303	0.758620689655172	208	113	180	78	121	77	88	113	48	165	58
fimA	1145	4543518	C->G	NSYN	404	135	T->R			E_3	0	0	0	0	0	0	0	0	0.015748031496063	0.808823529411765	0.6171875	239	110	106	132	79	68	152	67	127	136	128
fimD	1146	4545071	C->A	NCOD	NA	NA		fimD	fimI	E_3	0	0	0	0.155172413793103	0.239130434782609	0.277777777777778	0.993421052631579	0.961904761904762	0.991803278688525	0.993589743589744	1	245	112	132	174	46	54	152	105	122	156	144
fimD	1146	4545071	C->A	NCOD	NA	NA		fimD	fimI	V_1	0	0	0	0	0	0	0	0	0.449664429530201	0.5	0.477777777777778	203	96	132	65	131	65	159	146	149	156	90
fimD	1146	4545071	C->A	NCOD	NA	NA		fimD	fimI	V_4	0	0	0.00523560209424084	0.00854700854700855	0.563380281690141	0.705035971223022	0.786885245901639	0.616279069767442	0.625	0.698795180722892	0.891089108910891	203	194	191	117	213	139	122	172	184	166	101
acpP	1204	1151627	G->A	NSYN	13	5	E->K			E_3	0	0.0208333333333333	0.09	0.310344827586207	0.323076923076923	0.262295081967213	1	0.989583333333333	1	1	1	186	144	100	145	65	61	151	96	114	153	128
gtrS	1296	2470451	G->A	NSYN	1321	441	V->I			E_4	0	0	0	0	0	0	0	0	0.0143884892086331	0.08	0.231132075471698	263	292	160	221	226	251	247	210	139	200	212
ftsB	1319	2872565	G->T	NSYN	256	86	R->S			E_4	0	0	0	0	0.0236220472440945	0.116504854368932	0.814285714285714	0.922330097087379	0.957746478873239	0.952	0.993865030674847	183	144	102	123	127	103	140	103	71	125	163
trkH	1382	4033595	C->T	NSYN	451	151	P->S			E_4	0	0.390243902439024	0.857142857142857	0.855345911949686	0.777027027027027	0.92436974789916	1	1	0.968421052631579	1	0.989690721649485	146	164	77	159	148	119	169	134	95	148	194
trkH	1382	4033595	C->T	NSYN	451	151	P->S			Y_3	0	0.432432432432432	0.920731707317073	0.956043956043956	0.902654867256637	0.649350649350649	NA	0.969924812030075	0.990384615384615	0.990654205607477	1	132	74	164	91	113	77	NA	133	104	107	138
trkH	1382	4033595	C->T	NSYN	451	151	P->S			Y_4	0	0.473684210526316	0.726190476190476	0.771929824561403	0.977777777777778	1	1	0.990909090909091	0.981818181818182	1	0.98936170212766	132	114	84	114	135	77	84	110	110	72	94
fimD	1411	4545085	C->G	NCOD	NA	NA		fimD	fimI	E_4	0	0	0.491071428571429	0.841379310344828	0.837662337662338	0.962406015037594	1	0.993670886075949	0.990909090909091	1	0.990196078431373	224	180	112	145	154	133	158	158	110	133	204
fimD	1411	4545085	C->G	NCOD	NA	NA		fimD	fimI	S_1	0	0	0	0	0	0	0	0.0223880597014925	0.239669421487603	0.263803680981595	0.196078431372549	178	69	134	96	74	58	141	134	121	163	153
fimD	1411	4545085	C->G	NCOD	NA	NA		fimD	fimI	Y_3	0	0	0.109452736318408	0.921052631578947	0.87218045112782	0.594059405940594	NA	0.955752212389381	0.941176470588235	0.99	1	171	87	201	76	133	101	NA	113	119	100	149
fimD	1411	4545085	C->G	NCOD	NA	NA		fimD	fimI	V_5	0	0.00434782608695652	0	0	0	0	0	0.0353982300884956	0.589403973509934	0.671641791044776	0.758241758241758	190	230	135	135	111	137	198	113	151	67	182
arcA	1414	4640201	C->T	NSYN	106	36	G->S			E_4	0	0	0.00833333333333333	0	0.100877192982456	0.636363636363636	0.0126582278481013	0	0	0	0	280	302	120	234	228	176	237	247	164	184	276
ybjN	1418	893015	G->A	NSYN	59	20	G->E			E_4	0	0	0	0	0	0	0	0.00746268656716418	0.0879120879120879	0.150943396226415	0.222222222222222	233	188	90	162	148	117	119	134	91	106	189
	1448	4123536	indel;+GCTT		NA	NA				E_4	0	0	0	0	0	0	0	0.00772797527047913	0.0118483412322275	0.0685871056241426	0.246507806080526	182.4	152.4	76	145.9	129.4	111	185.9	129.4	84.4	145.8	243.4
yejM	1546	2284995	C->A	NSYN	620	207	P->Q			E_5	0	0	0	0	0	0	0	0	0	0.0529100529100529	0.311111111111111	320	106	129	130	155	123	132	159	119	189	135
alaA	1563	2407045	T->C	NCOD	NA	NA		alaA		S_1	0.00396825396825397	0	0.136363636363636	0.4	0.635593220338983	0.735294117647059	0.00578034682080925	0	0	0	0	252	119	132	120	118	68	173	151	178	221	203
alaA	1563	2407045	T->C	NCOD	NA	NA		alaA		S_2	0.00396825396825397	0	0.0522875816993464	0.285714285714286	0.264900662251656	0.411214953271028	0	0	0	0	0	252	162	153	77	151	107	250	198	159	223	153
alaA	1563	2407045	T->C	NCOD	NA	NA		alaA		S_3	0.00396825396825397	0	0	0.0492957746478873	0.138297872340426	0.427184466019417	0.0386740331491713	0	0	0	0	252	165	118	142	94	103	181	206	165	246	114
trkH	1646	4033614	G->C	NSYN	470	157	G->A			E_5	0	0.207317073170732	0.854545454545454	0.901234567901235	0.725	0.788135593220339	1	0.989130434782609	0.980392156862745	0.993421052631579	0.976190476190476	155	82	55	81	120	118	76	92	102	152	84
fimE	1694	4542191	A->C	NSYN	155	52	D->A			E_5	0.00286532951289398	0	0.703030303030303	0.631901840490798	0.766233766233766	0.66	0.993975903614458	0.98989898989899	1	0.981900452488688	0.994594594594595	349	151	165	163	231	150	166	198	151	221	185
fimA	1695	4542681	indel;A-1	NCOD	NA	NA		fimA	fimE	V_3	0	0.00952380952380952	0	0	0.0133333333333333	0	0.23134328358209	0	0	0.00675675675675676	0.0909090909090909	141	105	133	50	75	41	134	132	74	148	88
fimD	1696	4545071	C->T	NCOD	NA	NA		fimD	fimI	E_5	0	0	0	0	0.77639751552795	0.56390977443609	0.345794392523364	0.828767123287671	0.921875	0.966101694915254	1	245	112	79	108	161	133	107	146	128	177	133
fimD	1696	4545071	C->T	NCOD	NA	NA		fimD	fimI	E_6	0	0	0	0	0.560344827586207	0.561497326203209	0.661417322834646	0.683673469387755	0.794701986754967	0.892857142857143	0.975	245	154	112	141	116	187	127	98	151	28	120
fimD	1696	4545071	C->T	NCOD	NA	NA		fimD	fimI	S_6	0	0	0	0.268041237113402	0.464516129032258	0.448529411764706	0.141975308641975	0.558620689655172	0.645390070921986	0.621052631578947	0.723756906077348	200	143	153	97	155	136	162	145	141	190	181
fimD	1696	4545071	C->T	NCOD	NA	NA		fimD	fimI	Y_6	0	0	0.458015267175573	0.814569536423841	0.564516129032258	0.402439024390244	0.503184713375796	0.818652849740933	0.879432624113475	0.946428571428571	0.984251968503937	180	150	131	151	124	164	157	193	141	168	127
fimD	1696	4545071	C->T	NCOD	NA	NA		fimD	fimI	A_4	0	0	0	0	0	0	0	0.13768115942029	0.269938650306748	0.36144578313253	0.117283950617284	156	78	167	110	127	150	137	138	163	166	162
eco	1814	2304649	C->T	NCOD	NA	NA			eco	S_5	0	0.0625	0.0540540540540541	0	0.178571428571429	0.0571428571428571	0	0.0666666666666667	0.115384615384615	0.142857142857143	0.269230769230769	37	32	37	17	28	35	24	15	26	21	26
eco	1814	2304649	C->T	NCOD	NA	NA			eco	V_5	0	0.0952380952380952	0.0344827586206897	0.263157894736842	0	0.0416666666666667	0.0454545454545455	0.0555555555555556	0.0714285714285714	0	0.0476190476190476	40	21	29	19	18	24	22	18	28	13	21
eco	1814	2304649	C->T	NCOD	NA	NA			eco	V_6	0	0.2	0.192307692307692	0.166666666666667	0.0740740740740741	0.0666666666666667	0.25	0.0714285714285714	0.166666666666667	0.0384615384615385	0.333333333333333	40	20	26	6	27	15	4	14	6	26	12
npr	1846	3348018	G->T	NSYN	53	18	R->L			E_6	0	0	0.0121951219512195	0.0136054421768707	0.0117647058823529	0.0617283950617284	0.0879120879120879	0.257425742574257	0.133858267716535	0.1	0.0230769230769231	207	106	82	147	85	162	91	101	127	30	130
ftsI	1949	92257	A->C	NSYN	845	282	N->T			S_1	0	0	0	0.169491525423729	0.305970149253731	0.0666666666666667	0.839285714285714	0.807692307692308	0.951923076923077	0.968992248062015	0.950704225352113	183	74	136	118	134	60	112	130	104	129	142
prpB	1958	348476	G->A	NCOD	NA	NA		prpB		S_1	0	0	0	0	0.0280373831775701	0.0425531914893617	0.459677419354839	0.143835616438356	0.0576923076923077	0.158273381294964	0.166666666666667	198	90	129	110	107	47	124	146	104	139	150
ydhT	1989	1749011	G->C	NSYN	549	183	D->E			S_1	0	0	0	0	0	0	0.0307692307692308	0.359154929577465	0.576923076923077	0.577922077922078	0.637037037037037	224	97	149	111	113	67	130	142	104	154	135
trkH	2085	4033607	G->A	NSYN	463	155	V->M			S_1	0.00709219858156028	0.244897959183673	0.528455284552846	0.561797752808989	0.297297297297297	0.369565217391304	1	1	1	0.976377952755906	0.967479674796748	141	49	123	89	74	46	87	137	81	127	123
trkH	2085	4033607	G->A	NSYN	463	155	V->M			S_2	0.00709219858156028	0.239583333333333	0.6	0.466666666666667	0.396039603960396	0.304347826086957	0.992307692307692	1	0.972727272727273	1	0.977272727272727	141	96	80	60	101	69	130	115	110	122	132
trkH	2085	4033607	G->A	NSYN	463	155	V->M			S_5	0.00709219858156028	0.305343511450382	0.787610619469027	0.780821917808219	0.71304347826087	0.646017699115044	0.983739837398374	0.990654205607477	0.985815602836879	0.99	0.993006993006993	141	131	113	73	115	113	123	107	141	100	143
cytR	2089	4124080	C->T	NSYN	377	126	G->D			S_1	0	0	0	0	0	0.0172413793103448	0.0416666666666667	0.56	0.53921568627451	0.6640625	0.635714285714286	146	56	135	107	83	58	96	100	102	128	140
fimD	2115	4545070	C->T	NCOD	NA	NA		fimD	fimI	S_2	0	0	0.0153846153846154	0.0895522388059701	0.297029702970297	0.346666666666667	0.994047619047619	0.979865771812081	1	0.993827160493827	0.988700564971751	202	83	130	67	101	75	168	149	120	162	177
fimD	2115	4545070	C->T	NCOD	NA	NA		fimD	fimI	S_3	0	0	0.021978021978022	0	0	0.3	0.187919463087248	0.296703296703297	0.0641025641025641	0.09375	0.218045112781955	202	100	91	138	69	90	149	182	156	192	133
fimD	2115	4545070	C->T	NCOD	NA	NA		fimD	fimI	Y_1	0	0	0.0087719298245614	0.195121951219512	0.653061224489796	0.807692307692308	0.78	0.899441340782123	0.956834532374101	0.971631205673759	0.823529411764706	185	72	114	82	98	52	200	179	139	141	136
fimD	2115	4545070	C->T	NCOD	NA	NA		fimD	fimI	Y_4	0	0	0	0.00709219858156028	0.82962962962963	0.933962264150943	0.828571428571429	0.94949494949495	0.897637795275591	0.983870967741935	0.972477064220184	185	101	130	141	135	106	105	99	127	124	109
fimD	2115	4545070	C->T	NCOD	NA	NA		fimD	fimI	A_2	0	0	0	0	0	0	0	0.0760233918128655	0.0859375	0.293333333333333	0.21830985915493	154	141	160	83	107	54	178	171	128	150	142
arcA	2120	4640260	C->T	NSYN	47	16	R->H			S_1	0	0	0.120481927710843	0.366666666666667	0.117117117117117	0	0	0	0	0	0	228	88	166	120	111	70	146	160	125	192	190
arcA	2120	4640260	C->T	NSYN	47	16	R->H			V_5	0	0	0	0	0.025974025974026	0.595505617977528	0.0148514851485149	0	0.00938967136150235	0	0	233	269	186	125	154	178	202	154	213	77	197
ftsW	2164	98599	C->T	NSYN	197	66	A->V			S_2	0	0	0	0	0	0.010752688172043	0	0.04	0.622950819672131	0.942857142857143	0.91566265060241	264	194	147	102	160	93	204	150	122	175	166
ftsW	2164	98599	C->T	NSYN	197	66	A->V			Y_6	0	0	0	0	0	0	0.00574712643678161	0	0.0111731843575419	0.843434343434343	0.977777777777778	215	168	187	165	164	155	174	220	179	198	180
pdxB	2203	2437680	G->T	NSYN	172	58	P->T			S_2	0	0	0	0.0816326530612245	0.272727272727273	0.25	0.91304347826087	0.961538461538462	1	0.972602739726027	0.968421052631579	114	71	88	49	88	40	92	78	72	73	95
arcB	2225	3351677	A->G	NSYN	1349	450	I->T			S_2	0	0	0.265060240963855	0.224137931034483	0.137614678899083	0	0	0	0	0	0	174	102	83	58	109	75	129	87	131	139	135
cytR	2251	4123956	G->T	NSYN	501	167	D->E			S_2	0	0	0	0	0	0.027027027027027	0.735714285714286	0.638655462184874	0.775510204081633	1	0.984615384615385	177	83	107	76	108	74	140	119	98	129	130
idnD	2270	4494288	C->A	NSYN	119	40	C->F			S_2	0	0	0	0	0	0.051948051948052	0.264367816091954	0.190789473684211	0.579831932773109	0.936305732484076	0.876811594202899	239	112	123	69	116	77	174	152	119	157	138
ftsW	2309	99426	G->C	NSYN	1024	342	G->R			S_3	0	0	0	0	0	0	0.355555555555556	0.529411764705882	0.827586206896552	0.767123287671233	0.686274509803922	171	87	68	119	51	55	90	119	116	146	102
cmtA	2412	3078837	G->T	NSYN	23	8	A->E			S_3	0	0.028735632183908	0.12751677852349	0.0542168674698795	0.0102040816326531	0	0.358823529411765	0.614754098360656	0.819587628865979	0.825783972125436	0.717791411042945	366	174	149	166	98	124	170	244	194	287	163
trkH	2455	4033698	T->A	NSYN	554	185	L->Q			S_3	0	0.141509433962264	0.142857142857143	0.0403225806451613	0	0	0.475	0.45360824742268	0.902777777777778	0.811965811965812	0.575757575757576	101	106	63	124	48	40	80	97	72	117	99
trkH	2455	4033698	T->A	NSYN	554	185	L->Q			Y_1	0	0.666666666666667	0.802469135802469	0.957746478873239	0.901098901098901	0.891891891891892	0.884615384615385	0.953271028037383	0.990566037735849	1	0.974025974025974	116	60	81	71	91	37	104	107	106	83	77
hcp	2501	913849	G->A	NCOD	NA	NA		hcp	ybjE	S_3	0	0.128787878787879	0.079646017699115	0.0569105691056911	0	0	0.365079365079365	0.3875	0.814432989690722	0.781818181818182	0.533333333333333	186	132	113	123	91	82	126	160	97	165	105
flgD	2511	1132507	T->C	SYN	654	218	T->T			S_3	0	0	0	0.358208955223881	0.680555555555556	0.370786516853933	0.218978102189781	0.333333333333333	0.0163934426229508	0.0886075949367089	0.19811320754717	203	129	76	134	72	89	137	153	122	158	106
	2521	3352949	indel;-60		NA	NA				S_3	0	0	0	0.480439258750858	0.560224089635854	0.485678704856787	0.309139784946237	0.299366724237191	0.052199850857569	0.104281009879254	0.296846011131725	217.6	131.8	100.9	145.7	71.4	80.3	148.8	173.7	134.1	182.2	107.8
kgtP	2593	2726010	indel;A-1	NCOD	NA	NA		kgtP	rrfG	S_4	0	0	0	0	0	0	0	0	0.015625	0.133333333333333	0.364406779661017	173	116	115	124	102	129	163	122	128	120	118
cytR	2619	4123456	C->A	NSYN	1001	334	R->L			S_4	0	0.00970873786407767	0	0	0	0	0	0	0.0078125	0.120567375886525	0.481481481481481	194	103	115	86	152	137	234	135	128	141	162
cytR	2621	4123822	C->T	NSYN	635	212	R->H			S_4	0	0	0	0	0	0	0	0	0.220689655172414	0.544303797468354	0.127388535031847	220	128	108	126	122	106	215	144	145	158	157
kdpD	2634	722998	A->G	NSYN	1417	473	S->P			S_4	0	0.122448979591837	0.441666666666667	0.480314960629921	0.564356435643564	0.650684931506849	0.960893854748603	0.955357142857143	0.982456140350877	0.974358974358974	0.983870967741935	256	147	120	127	101	146	179	112	114	117	124
fimD	2641	4545100	C->T	NSYN	5	2	S->L			S_4	0	0	0	0	0	0.00869565217391304	0.702857142857143	0.83969465648855	0.89922480620155	0.939393939393939	0.974576271186441	171	146	88	95	104	115	175	131	129	132	118
fimD	2641	4545100	C->T	NSYN	5	2	S->L			V_5	0	0.00431034482758621	0	0	0	0.0538461538461538	0.458563535911602	0.14018691588785	0.0694444444444444	0.116883116883117	0	189	232	139	120	116	130	181	107	144	77	179
arcA	2650	4640071	A->T	NSYN	236	79	F->Y			S_4	0	0	0	0.0458715596330275	0.328125	0.360655737704918	0.0147783251231527	0	0.00714285714285714	0	0	240	150	99	109	128	122	203	131	140	123	121
	2668	2948979	indel;-78		NA	NA				S_4	0	0	0	0	0	0	0	0	0.184108527131783	0.493119266055046	0.0831255195344971	177	105.8	89.1	91.3	103.2	126.4	149	100.3	103.2	87.2	120.3
insE1	2680	314350	T->G	NCOD	NA	NA		insE1		S_5	0	0	0	0	0	0	0	0.00694444444444444	0.0193548387096774	0.206106870229008	0.231707317073171	197	199	172	120	195	172	183	144	155	131	164
ftsE	2731	3602333	A->G	NSYN	415	139	S->P			S_5	0	0	0	0	0	0	0	0	0.0569105691056911	0.557894736842105	0.853846153846154	135	102	100	65	101	97	145	99	123	95	130
dnaX	2748	493136	G->A	NSYN	1045	349	V->I			S_5	0	0	0	0	0	0	0	0	0.0512820512820513	0.524390243902439	0.860759493670886	156	98	77	69	81	90	87	80	117	82	79
ftsA	2781	104952	T->G	NSYN	971	324	V->G			S_6	0	0	0	0	0.00840336134453781	0	0	0	0.0350877192982456	0.403973509933775	0.535483870967742	198	111	161	103	119	120	121	130	114	151	155
trkH	2849	4033602	T->G	NSYN	458	153	L->R			S_6	0	0.321428571428571	0.75609756097561	0.861111111111111	0.732558139534884	0.675	0.956140350877193	0.972477064220184	0.990990990990991	1	0.97037037037037	150	84	123	72	86	120	114	109	111	162	135
bglJ	2876	4604322	T->G	NSYN	163	55	S->A			S_6	0	0	0	0	0	0.0342857142857143	0.222222222222222	0.219653179190751	0.160220994475138	0.07981220657277	0.0476190476190476	267	193	222	142	184	175	216	173	181	213	252
	2895	2890921	indel;-9		NA	NA				S_6	0	0	0	0.302593659942363	0.330882352941176	0.37410071942446	0.25503355704698	0.44047619047619	0.59	0.593548387096774	0.773333333333333	147.5	62.4	89.5	69.4	54.4	69.5	74.5	84	100	77.5	75
ftsW	2912	99475	T->C	NSYN	1073	358	V->A			Y_1	0	0	0	0	0	0	0	0.00662251655629139	0.00763358778625954	0.528301886792453	0.19	191	74	107	87	97	68	166	151	131	106	100
topB	2940	1845729	A->C	NSYN	1232	411	L->R			Y_1	0	0	0	0	0	0	0	0.020979020979021	0.024	0.037037037037037	0.217391304347826	191	93	120	78	88	58	139	143	125	108	92
ftsP	2976	3162341	C->T	NSYN	329	110	G->D			Y_1	0	0	0.00925925925925926	0	0	0.0135135135135135	0	0.0142857142857143	0.0247933884297521	0.1875	0.412371134020619	141	77	108	115	103	74	115	140	121	112	97
cytR	3006	4123705	indel;C-1	FRAMESHIFT	752	NA				Y_1	0	0	0	0	0	0	0.0197368421052632	0.152439024390244	0.324324324324324	0.0495867768595041	0.0212765957446809	158	77	134	85	116	76	152	164	148	121	94
cytR	3007	4124413	A->G	NSYN	44	15	V->A			Y_1	0	0.0246913580246914	0	0	0	0	0.0229885057471264	0.243421052631579	0.223140495867769	0.228346456692913	0.568965517241379	184	81	113	84	86	72	174	152	121	127	116
rnb	3089	1348534	A->T	NSYN	379	127	W->R			Y_2	0	0	0	0	0	0.0697674418604651	0.101351351351351	0.303370786516854	0.5	0.596774193548387	0.588709677419355	164	118	196	101	128	86	148	178	128	124	124
rnb	3090	1348839	A->C	NSYN	74	25	V->G			Y_2	0	0	0	0	0.0135135135135135	0.032258064516129	0.22972972972973	0.153153153153153	0.116279069767442	0.173913043478261	0.138888888888889	97	52	129	61	74	31	74	111	86	69	72
	3095	1647872	T->C		NA	NA				Y_2	0	0	0	0	0	0	0.168918918918919	0.368055555555556	0.189655172413793	0.355072463768116	0.128378378378378	199	112	124	68	112	72	148	144	116	138	148
trkH	3148	4033608	T->A	NSYN	464	155	V->E			Y_2	0	0.185714285714286	0.212121212121212	0.0555555555555556	0.613636363636364	0.490909090909091	0.134020618556701	0.0191082802547771	0	0	0	133	70	132	72	88	55	97	157	98	116	96
cytR	3154	4123852	C->T	NSYN	605	202	R->H			Y_2	0	0	0	0	0	0	0	0.00613496932515337	0.319727891156463	0.403846153846154	0.490066225165563	221	124	175	117	108	66	189	163	147	156	151
ybeM	3171	657524	A->G	NCOD	NA	NA		ybeM	pagP	Y_2	0	0	0	0	0	0	0	0.0341880341880342	0.192660550458716	0.185185185185185	0.293333333333333	126	98	167	65	81	49	106	117	109	108	75
icd	3187	1196220	C->T	SYN	1098	366	H->H			Y_2	0	0	0.0164835164835165	0.03	0	0	0.145833333333333	0.272108843537415	0.193333333333333	0.358974358974359	0.164772727272727	190	150	182	100	131	75	144	147	150	156	176
icd	3187	1196220	C->T	SYN	1098	366	H->H			P_5	0	0.00952380952380952	0.00540540540540541	0.024390243902439	0.03125	0.0235294117647059	0	0.116504854368932	0.204301075268817	0.183908045977011	0.0421052631578947	167	105	185	123	128	85	58	103	93	174	95
icd	3188	1196232	C->T	SYN	1110	370	T->T			Y_2	0	0	0.0109289617486339	0.0288461538461538	0	0	0.0882352941176471	0.211267605633803	0.144827586206897	0.274074074074074	0.157575757575758	180	137	183	104	135	76	136	142	145	135	165
icd	3189	1196245	T->C	SYN	1123	375	L->L			Y_2	0	0	0.00574712643678161	0.03125	0	0	0.0746268656716418	0.169230769230769	0.138888888888889	0.238461538461538	0.114649681528662	186	109	174	96	121	79	134	130	144	130	157
	3206	4021934	indel;-17		NA	NA				Y_2	0	0	0	0	0	0	0	0	0.0813008130081301	0.219512195121951	0.139194139194139	176	121.5	112.1	90.6	145.5	70	140	145.5	123	123	136.5
	3207	4123823	indel;-8		NA	NA				Y_2	0	0	0	0	0	0	0.156695156695157	0.420988407565589	0.262751159196291	0.301568154402895	0.152394775036284	192.8	117.4	178.3	112.7	114.9	76.4	140.4	163.9	129.4	165.8	137.8
	3207	4123823	indel;-8		NA	NA				Y_4	0	0	0	0	0	0	0.01001001001001	0.26530612244898	0.218531468531469	0.246343341031563	0.11119936457506	192.8	115.9	114.3	106.3	134.4	84.4	99.9	98	114.4	129.9	125.9
ftsW	3212	98943	C->A	NSYN	541	181	P->T			Y_3	0	0	0	0	0	0.245901639344262	NA	0.787610619469027	0.920863309352518	0.881118881118881	1	203	106	171	131	180	122	NA	113	139	143	206
cytR	3265	4124401	G->T	NSYN	56	19	A->E			Y_3	0	0	0	0	0	0	NA	0.075	0.663793103448276	0.660550458715596	0.875	174	82	195	120	170	113	NA	120	116	109	160
rpoC	3268	4186794	C->A	NSYN	1445	482	A->E			Y_3	0	0	0	0	0.0212765957446809	0.256578947368421	NA	0	0	0	0	183	152	232	149	235	152	NA	163	147	116	163
ydjI	3342	1857323	G->A	SYN	447	149	G->G			Y_4	0	0	0.0125786163522013	0.00869565217391304	0.842767295597484	0.965909090909091	0.858695652173913	0.931506849315068	0.857142857142857	0.934065934065934	0.975	193	144	159	115	159	88	92	73	105	91	80
yafL	3449	247214	A->G	NSYN	503	168	N->S			Y_5	0	0	0.0147058823529412	0.294520547945205	0.518072289156627	0.369127516778524	0.146341463414634	0.253846153846154	0.142857142857143	0.0142857142857143	0.116788321167883	162	110	136	146	166	149	123	130	175	140	137
sapA	3451	1356297	A->T	NSYN	814	272	W->R			Y_5	0	0	0	0.0449438202247191	0.181818181818182	0.582278481012658	0.723684210526316	0.723684210526316	0.927835051546392	0.956521739130435	0.888888888888889	113	77	117	89	99	79	76	76	97	92	81
trkA	3476	3436947	C->A	NSYN	430	144	Q->K			Y_5	0	0	0	0.218934911242604	0.162280701754386	0.111607142857143	0.033175355450237	0	0	0	0.00483091787439614	230	162	189	169	228	224	211	216	212	181	207
trkH	3479	4033572	T->C	NSYN	428	143	I->T			Y_5	0	0	0.00757575757575758	0.217741935483871	0.476190476190476	0.428571428571429	0.164383561643836	0.319148936170213	0.0970149253731343	0.0238095238095238	0.0880503144654088	149	90	132	124	189	147	146	141	134	126	159
NA	3484	4209685	C->A	NCRNA	NA	NA				Y_5	0	0	0	0	0	0.324675324675325	0.752941176470588	0.419753086419753	0.372093023255814	0.10958904109589	0	74	65	61	67	81	77	85	81	86	73	69
